uuid,seller_id,seller_firstname,seller_lastname,date_joined,country,contact_region,contact_date,contact_customer_fullname,contact_type,contact_product_type_offered_id,contact_product_type_offered,sale_net_amount,sale_gross_amount,sale_tax_rate,sale_product_total_cost
76b9f146-14d2-4a10-b860-d7bab4d3f06b,187,Ruthe,Argus,2016-04-20,FO,Rio de Janeiro,2002-02-08,Roxane,Email,554,Canned sausages,294.58,534.59,0.19,409.24
aab0ea7a-0b26-4c47-b935-3027f5632b2f,59,Cindelyn,Lea,2022-10-01,NL,Nizhny Novgorod,2012-12-24,Donnie,Phone,123,Spätzle,291.69,927.54,0.19,427.08
d4b73899-5915-47ae-b744-06db35658ce8,933,Phedra,Fredi,2007-08-14,EE,Samara,2017-05-27,Gerianna,Email,510,Spätzle,423.14,537.56,0.19,362.44
c0d4dfe4-6252-4c4d-a44c-7abf1adef9a6,71,Emmey,Howlyn,2024-06-06,CX,Bujumbura,2012-04-02,Felice,Phone,16,Canned sausages,390.03,618.97,0.19,359.69
d8aaa9e0-c178-44b2-895f-f8cf57dd72b3,664,Daune,Thornburg,2018-08-14,YE,Geneva,2011-07-26,Justinn,Phone,173,Canned sausages,376.52,706.89,0.19,380.45
624acf2a-d6c2-462c-a328-793a01f2b53b,920,Ekaterina,Knowling,2017-01-13,PY,Hanoi,2010-10-06,Adriana,Email,784,Spätzle,429.05,666.36,0.19,438.74
0a057c96-bf58-401b-8955-14e1b0015c3f,645,Di,Monaco,2020-10-30,SD,Vitória,2010-03-06,Annaliese,Phone,119,Spätzle,281.03,522.39,0.19,385.71
fd6d1c89-31da-4d19-8959-f2ce7c618abe,464,Angelique,Odell,2001-08-03,MX,Tokyo,2023-01-13,Nikki,Email,562,Canned sausages,380.47,518.4,0.19,439.02
3dbc0efb-083e-46ee-aa5d-99b66c62e4a1,298,Sherrie,Neils,2020-04-17,KP,Mogadishu,2009-01-16,Tarra,Email,332,Spätzle,240.2,660.05,0.19,463.99
3001d571-75f8-4184-b62a-e02b9a86cb57,257,Merry,Stav,2020-01-26,SE,Perth,2004-09-01,Jaime,Email,936,Canned sausages,423.88,512.37,0.19,368.61
289bf80e-bfd0-4d33-81d6-c42404a9d618,470,Charissa,Ietta,2024-11-23,NI,Nukuʻalofa,2016-01-20,Lory,Email,471,Spätzle,276.9,775.6,0.19,308.04
8e7dc389-96a9-4fa9-9567-2aa7be1449e2,321,Damaris,Fennessy,2003-12-28,BA,Charlotte,2012-06-14,Ursulina,Email,581,Canned sausages,423.28,614.31,0.19,303.01
edfd0110-38bb-479e-adfb-09fa32ba3859,558,Debee,Franza,2017-03-14,HM,Hanover,2013-04-07,Nariko,Email,909,Spätzle,379.17,549.94,0.19,366.31
cec2b92a-44ac-4ca1-804f-34a7fdafc71a,673,Belinda,Jacobah,2010-11-23,AS,Luxor,2013-10-11,Lynnea,Phone,228,Spätzle,209.59,520.15,0.19,459.07
5a16a29a-99ca-4b5b-97be-af142f93e1eb,685,Jacquetta,Ellord,2006-09-13,MR,Zamboanga City,2016-09-30,Leona,Email,109,Canned sausages,379.3,920.18,0.19,463.86
d140ed92-bcd5-4d63-a189-4f9b9cba6341,945,Teddie,Roche,2024-03-30,ZW,Ouagadougou,2000-11-08,Chickie,Email,10,Spätzle,461.25,938.26,0.19,413.75
78ce62e7-976e-455c-bbf0-05cb1691ecfc,298,Nariko,Selway,2017-03-14,NO,Prague,2013-09-10,Eve,Email,6,Canned sausages,386.42,801.27,0.19,373.5
e7ccac3f-22e5-4de6-8e91-1cebbd684d71,279,Lonnie,Zina,2008-06-05,MM,Charlotte,2024-11-10,Frances,Email,372,Canned sausages,484.91,931.28,0.19,490.75
f9b03b6c-3ded-4f90-b105-2fe1aab569b6,972,Kirstin,Anselmi,2007-03-08,CD,Sukhumi,2006-09-23,Madeleine,Phone,785,Canned sausages,321.35,775.46,0.19,384.5
c5c213b6-d846-4154-972d-4d09de9dcae2,607,Felice,Stevy,2008-06-23,EE,San Carlos de Bariloche,2017-06-28,Wendi,Email,118,Spätzle,461.83,986.75,0.19,456.22
9046f4de-cb12-46c2-ae0e-6e47d92bd958,948,Inga,Narton,2012-08-24,KR,Zürich,2015-10-17,Vere,Phone,308,Spätzle,357.2,648.94,0.19,357.98
1edfd53f-2f59-4f5b-9620-ad666c1d15af,165,Tamqrah,Sancho,2013-09-23,UY,Havana,2016-01-24,Lily,Email,116,Spätzle,285.58,581.47,0.19,449.47
3c07e37e-6cce-4e16-bdaa-605505e39e1a,578,Kellen,Willie,2011-07-15,PN,Quito,2011-04-21,Althea,Email,345,Canned sausages,447.63,845.43,0.19,374.26
5ccea9e1-e83d-4aa6-b5cf-72fc9d3ceecc,336,Devina,Paine,2024-08-25,PT,Hanoi,2008-11-23,Elka,Email,772,Canned sausages,267.18,811.53,0.19,421.85
39dd4c75-cf3d-4e14-91fb-e860a4c2ace1,636,Selma,Jagir,2009-01-17,OM,Madrid,2021-04-27,Fidelia,Email,334,Spätzle,274.26,517.18,0.19,493.44
6e75cb79-117e-404a-aeda-a0c7ddbd8fd0,142,Dione,Brotherson,2010-05-14,EG,Adamstown,2015-08-15,Verla,Phone,928,Spätzle,233.25,657.43,0.19,412.27
7c4a792e-15a3-4a14-b791-85fc496f5c52,595,Marcy,Parette,2007-12-01,FR,Nakhon Ratchasima,2022-07-28,Pearline,Phone,396,Spätzle,449.02,680.22,0.19,423.08
8e49ec84-3375-4568-b32b-541083c6a015,943,Merci,Santoro,2003-08-06,MU,Huế,2013-03-28,Ada,Phone,997,Canned sausages,284.07,1000.02,0.19,393.43
868ecea0-aad6-45ce-a473-cdedd98385fc,653,Trixi,Hazlett,2018-08-24,JE,Cotonou,2020-07-10,Mariele,Email,455,Spätzle,352.94,687.74,0.19,410.88
37db5e8a-b53f-4e05-8f9b-ad76dd0502c8,712,Coral,Gaulin,2013-06-25,SG,Bern,2009-08-14,Peri,Email,722,Canned sausages,423.29,909.42,0.19,500.9
898dca35-4a6b-49a6-b5f4-d7bd9e153284,453,Florie,Zetta,2023-05-28,BY,Nantes,2012-08-06,Phedra,Phone,685,Canned sausages,446.47,597.83,0.19,399.32
909513bc-9e95-4364-b17a-3e051eea3e61,212,Edee,O'Carroll,2016-03-16,SE,Incheon,2016-10-12,Aili,Phone,814,Spätzle,382.94,754.65,0.19,375.24
9d63b741-7b99-4e21-80c5-c762735c6923,378,Justinn,Talia,2018-05-04,NI,Moroni,2022-09-04,Leontine,Email,90,Canned sausages,295.28,901.43,0.19,399.45
279e2fe7-29f4-47c5-8808-5cd690e7db23,521,Cyndie,Ricki,2013-08-04,DM,Barcelona,2024-02-08,Tera,Phone,693,Canned sausages,235.72,915.35,0.19,427.13
222ab2cd-fc3e-4c37-b053-76ff7e4273cc,161,Ileana,Gherardo,2008-04-03,GG,Miami,2014-01-26,Cyndie,Phone,627,Spätzle,239.72,676.38,0.19,374.26
5d13bd26-fd89-421e-b48a-b7a9e6de6d3c,874,Amara,Clie,2005-08-31,CY,Zapopan,2011-10-25,Donnie,Email,592,Spätzle,319.05,678.29,0.19,423.58
c1602926-b47e-444c-91e2-5fbb2dedae17,175,Leona,Bultman,2014-07-02,KM,São Tomé,2008-09-23,Rosabelle,Phone,213,Canned sausages,426.55,656.97,0.19,368.9
ba71bd94-7ea2-4005-849b-a4a3df01d18e,764,Minne,Berne,2006-05-16,RO,Palembang,2019-02-22,Tobe,Phone,184,Canned sausages,454.43,514,0.19,333.93
6df6e63d-2c56-48ff-8ae4-4f2ef91c8125,995,Sara-Ann,Hubert,2012-09-24,FJ,Thessaloniki,2024-12-13,Fernande,Email,213,Spätzle,445.49,956.87,0.19,401.65
0ffdb52e-5830-444b-b6d9-12d767222591,10,Agathe,Fiann,2014-10-24,MW,Francistown,2018-11-07,Jackie,Email,157,Spätzle,233.41,639.94,0.19,415.45
2ccabfc8-dc7b-4c1a-a660-214e7954d4d9,631,Judy,Madox,2004-07-06,VC,Cartagena,2017-09-10,Atlanta,Phone,35,Spätzle,200.29,624.76,0.19,429.59
71cb9a8f-4512-46e7-92af-6d5927253c1b,816,Belva,Cadmar,2021-10-17,MN,Aberdeen,2000-02-14,Rosanne,Phone,679,Spätzle,458.82,820.71,0.19,487.75
a5e4bc2a-6868-4477-88b8-fefd11445218,443,Lauryn,Tice,2009-01-05,CS,Buffalo,2004-12-16,Marylou,Phone,878,Canned sausages,370.46,626.65,0.19,400.99
63bace65-bc52-4cd3-bd27-33f70c330854,876,Mady,Dominy,2016-02-06,AL,Belmopan,2004-07-30,Marsiella,Phone,681,Canned sausages,243.72,818.46,0.19,421.14
26c17824-4438-48d5-b7bc-5d778a6ca966,780,Arlina,Dosia,2000-03-10,FO,Bandung,2008-06-27,Kimberley,Email,931,Canned sausages,302.47,523.64,0.19,387.5
5072c82b-1cc9-40a3-bc3a-683a2f9c7288,273,Fayre,Gamaliel,2002-04-30,ID,Assis,2014-06-07,Sybille,Phone,518,Canned sausages,209.99,654.72,0.19,463.09
fc49187e-c8ae-4865-b634-821740c18137,981,Danny,Johanna,2006-02-27,CZ,Sukhumi,2014-11-14,Katharina,Phone,703,Canned sausages,229.93,576.12,0.19,300.74
8ded8839-d86b-4e3c-9805-95eb725e763c,567,Kristan,Fosque,2014-01-06,GM,Rotterdam,2003-05-13,Aubrie,Phone,28,Canned sausages,476.36,986.88,0.19,343.94
547f8331-1441-4b9c-b27b-9ad014d8b4d5,52,Letizia,Abram,2022-08-01,SB,San Francisco,2015-07-23,Lelah,Phone,499,Canned sausages,366.07,517.51,0.19,422.24
b21576b3-d7b8-4b7b-b52d-68c627ed804b,253,Valeda,Love,2001-01-19,ML,Santiago,2005-10-22,Beatriz,Phone,527,Spätzle,293.12,950.43,0.19,379.13
3c170c0a-1b79-4c1f-a179-16c63f5c960b,50,Anallese,Frodi,2000-01-18,LA,Whitehorse,2001-05-11,Katuscha,Email,398,Spätzle,250.04,547.14,0.19,416.38
6b808cea-d9ed-4977-9fcb-a5de52ad9b52,526,Luci,Tatianas,2006-03-15,AO,Cairo,2018-01-14,Blondelle,Phone,84,Spätzle,395.76,879.43,0.19,400.03
685ea27c-6d7c-4764-bf87-79c9ad25fb06,357,Vevay,Madox,2012-07-31,BA,Denver,2007-07-07,Elyssa,Email,649,Canned sausages,341.48,955.58,0.19,492.15
314ee31b-1c79-4931-9142-8590fc51d8d7,845,Kore,Ogren,2009-10-11,GI,Okinawa,2024-10-16,Fredericka,Phone,197,Canned sausages,238.44,773.46,0.19,332.42
e867b965-39b0-4f27-97be-968ba2b2b2a4,544,Stacey,Ailyn,2024-12-16,AL,Nagpur,2008-11-13,Kathy,Email,902,Canned sausages,345.32,758.78,0.19,387.54
3f38f360-28f3-4d10-9f60-ee2c8a495d43,829,Katleen,Othilia,2019-09-22,MX,Yaoundé,2018-11-02,Philis,Email,225,Canned sausages,418.28,676.4,0.19,387.5
2da35645-ef3c-48ce-9edb-4d267e629592,52,Viki,Christal,2015-05-29,KR,Tijuana,2016-04-05,Carmela,Email,439,Canned sausages,305.78,998.72,0.19,441.36
9cc354e3-a5ad-4a7d-a185-5930cb3596a6,777,Charmaine,Atcliffe,2013-11-16,PN,Harare,2014-12-23,Estell,Email,993,Spätzle,355.74,981.01,0.19,419.8
5672c6a9-33f9-4a88-a22a-82ab1341f625,113,Adore,Khorma,2021-12-03,AD,Bujumbura,2012-11-09,Harmonia,Phone,343,Canned sausages,397.2,757.94,0.19,467.15
85d2adb2-eb28-491c-9e8d-6f1476bc7754,655,Netty,Adlare,2002-08-03,CF,Gaza,2007-12-02,Cherilyn,Phone,532,Spätzle,289.48,839.64,0.19,394.79
518871ce-4dcb-4ed7-be48-9ac2eabdfb1a,7,Sallie,Sandye,2018-06-04,SZ,Forked River,2022-04-23,Katharina,Phone,620,Canned sausages,500.92,705.21,0.19,326.87
5766ee42-42c3-4d35-ad19-5dbb641a9454,509,Lily,Ephrem,2006-07-21,PK,Guatemala City,2019-04-22,Kirstin,Phone,761,Spätzle,347.98,674.95,0.19,412.31
56c49a7d-922b-4ee1-b20f-a508d84c4c9c,733,Raf,Publia,2014-04-30,SI,Marrakech,2022-12-25,Chloris,Email,268,Canned sausages,344.08,905.48,0.19,463.07
9a00108c-170b-4b93-acd3-64d4e58f8310,307,Lynnea,Amand,2018-09-06,AR,Yellowknife,2017-05-26,Valli,Email,328,Spätzle,239.96,708.37,0.19,420.69
e0a5b6b3-8282-4aec-bcc0-1a7719c501b5,349,Mildrid,Kalinda,2012-06-11,KM,Palembang,2022-10-19,Arlena,Phone,374,Spätzle,323.63,619.65,0.19,429.53
b3a2e3a2-7f1d-4cd0-8954-ff3f6a74bb78,695,Brianna,Havens,2003-11-07,TG,Jakarta,2015-01-08,Collen,Phone,529,Spätzle,479.71,786.43,0.19,304.87
e1ebbdf1-68e3-4cfa-bb41-3de5c3178143,418,Beatriz,Lail,2003-01-07,CU,Cali,2021-02-22,Barbara,Phone,983,Canned sausages,271.46,740.36,0.19,319.99
32ab8678-f6fc-41ca-820e-c6121f44da6a,48,Pierette,Malanie,2003-06-26,LI,Shenyang,2016-08-07,Joane,Phone,404,Canned sausages,259.95,501.48,0.19,499.23
7ec4146b-a042-4fc7-91be-37e37c28cd5b,623,Regina,Glovsky,2018-03-11,NE,Kandy,2015-04-12,Joceline,Phone,468,Spätzle,415.11,835.14,0.19,396.49
9dcb0b26-21a7-4253-a741-03994f76c61f,982,Agnese,Modie,2007-11-17,GR,Dhaka,2021-07-24,Libbie,Phone,464,Canned sausages,445.33,931.12,0.19,487.56
ec8c97b5-645a-42ac-be3e-5d263d0914e0,983,Tonia,Jagir,2000-04-22,IN,Abuja,2022-08-22,Gavrielle,Phone,30,Spätzle,262.5,974.48,0.19,454.23
cc67681a-8883-429e-8179-17c9b15ade15,408,Beth,Kronfeld,2005-03-16,PS,Riverside,2018-01-21,Beth,Phone,659,Canned sausages,389.48,912.99,0.19,336.99
d1f0d020-6fc8-48a9-8aaa-dfb55127b7ed,127,Blinni,Brackely,2012-02-09,LT,Mandurah,2018-07-25,Daryl,Email,230,Canned sausages,270.31,636.48,0.19,419.98
d90a58fe-bc40-49fa-9bc4-35db79fd3a27,119,Vivia,Ioab,2022-11-25,LR,Antananarivo,2011-01-15,Cassandra,Phone,453,Spätzle,363.93,931.12,0.19,458.78
36885dd1-4355-4053-beba-56a3ecbbc83a,264,Morganica,Schwejda,2015-06-17,BY,Angra do Heroísmo,2003-03-20,Nonnah,Phone,494,Canned sausages,457.33,772.61,0.19,349.28
bf0795c0-003f-48ce-b3c0-7de7345adef0,619,Bernardine,Rugen,2003-03-29,NI,Milan,2023-08-23,Mahalia,Email,627,Spätzle,278.23,730.24,0.19,305.85
c2542349-ebe3-4e90-be45-7931aa3000f9,401,Sabina,Schwejda,2017-10-01,PH,Baghdad,2024-04-05,Jenilee,Email,619,Canned sausages,468.52,767.61,0.19,348.66
121889e4-e859-4735-ad41-e9e78e540a27,590,Ezmeralda,Leffen,2010-05-01,AU,Madrid,2011-12-23,Molli,Phone,540,Spätzle,434.29,878.98,0.19,492.96
84216313-5932-45cd-9033-df3b02309047,895,Nataline,Olin,2024-05-17,MQ,Alexandria,2014-08-09,Dale,Email,343,Canned sausages,257.86,647.04,0.19,400.95
330f3dd3-1b9a-4b9e-bc41-389e14cfa1eb,959,Constance,Linskey,2016-04-24,PE,Houston,2007-12-17,Myrtice,Email,400,Canned sausages,424.95,535.52,0.19,326.27
9dfddda0-bb92-4afe-889a-dc108f85fe73,716,Berta,Katrine,2021-09-09,BN,Cincinnati,2016-01-07,Ann-Marie,Email,385,Canned sausages,298.52,684.68,0.19,444.9
f40b1904-f4ea-4312-ad2b-27cb05544e28,517,Margalo,Alva,2022-01-12,GH,Kaesong,2020-05-21,Maurene,Email,257,Spätzle,484.85,721.05,0.19,455.3
3f3fee0f-24f6-4ec9-b0db-e3156ef3f555,67,Carilyn,Georas,2022-04-15,PF,Whitehorse,2005-10-10,Norine,Phone,244,Spätzle,254.15,668.3,0.19,429.98
eab25215-f2a9-408f-bee9-b17adcdb4b42,577,Fernande,Elvyn,2024-08-06,NE,Kaohsiung,2016-12-04,Marcelline,Phone,432,Spätzle,397.99,937.39,0.19,470.74
9c96ec14-c26c-4fa6-a785-0b612acf53d8,602,Sam,Saint,2023-02-19,YE,Wichita,2006-09-13,Averyl,Phone,998,Spätzle,296.79,597.07,0.19,372.23
c72e6036-8b2f-4b6a-a0a2-1e4a8ce30336,323,Celene,Haldas,2013-04-18,SE,Makassar,2015-12-31,Nannie,Phone,612,Spätzle,344.8,694.99,0.19,402.69
2ab68203-2708-44c2-a2e9-309ff4e1a5dd,642,Gilda,Rustice,2023-05-31,TC,Palikir,2000-06-18,Corina,Phone,754,Spätzle,378.29,610.45,0.19,380.9
8f31476f-f179-4bc3-b80a-857ece3270df,867,Gwyneth,Bebe,2003-07-03,LC,Lilongwe,2001-11-02,Oralee,Email,270,Canned sausages,440.63,840.24,0.19,490.87
178c2100-46c2-46c8-b17e-128db6da0d41,808,Barbi,Brandice,2018-12-29,FJ,Ponta Delgada,2004-04-21,Raf,Phone,228,Canned sausages,344.3,637.64,0.19,474.79
8e235969-7364-4d09-9ce7-c0ca30e34d94,276,Larine,Hull,2014-06-11,BZ,Francistown,2010-02-11,Gale,Phone,298,Spätzle,370.03,899.64,0.19,392.42
fee1e28b-b9e6-49a3-ad87-dd67ae2624e1,841,Jan,Laurianne,2013-06-22,AQ,New Delhi,2000-09-16,Marguerite,Phone,918,Canned sausages,443.51,982.47,0.19,328.22
4c0e5b6d-50d1-4f39-a59c-d30ff0f34a49,879,Dotty,Brieta,2017-11-14,CD,Bamako,2001-09-09,Alie,Phone,319,Canned sausages,303.59,565.49,0.19,399.11
33f94e50-89b1-4ffe-9516-5be7f5925c22,866,Tatiania,Jammal,2001-10-08,IT,Brasília,2013-05-20,Lorie,Email,725,Spätzle,498.16,636.94,0.19,379.82
96c06662-abcb-4892-829a-70531d297ca6,552,Lorne,Jobi,2010-06-02,KE,Dunedin,2022-02-18,Robbi,Email,992,Canned sausages,372.79,721.52,0.19,418.01
85dafd27-2b61-47ec-b7e3-1bfd351edbce,66,Elora,Rona,2001-12-11,SI,Makati City,2015-02-20,Rosaline,Phone,891,Canned sausages,459.2,723.83,0.19,443.76
6a8585f5-fb8c-4a22-b609-30843b38b1c1,729,Marcy,Remmer,2014-07-17,PW,El Paso,2020-05-17,Mildrid,Phone,100,Spätzle,442.09,854.21,0.19,352.62
353eca56-d44a-438e-a9ab-6171481e683e,325,Reeba,Seagraves,2001-04-28,IR,Peshawar,2024-10-11,Lita,Phone,893,Canned sausages,421.2,729.49,0.19,345.33
22ef1878-0a93-4a53-87ba-dcf94decc94b,587,Cecile,Saree,2018-12-07,PG,Guayaquil,2022-11-21,Shaylyn,Email,63,Canned sausages,413.75,803.48,0.19,403.03
53b2953d-8ae0-42e1-8b44-69f5b3f7bf9d,985,Fayre,Vilma,2001-12-16,ZA,Curitiba,2000-08-31,Leia,Phone,623,Canned sausages,377.81,598.36,0.19,465.59
22cfc46d-3d89-43d1-b61d-dc0b53b9d503,1,Bernie,Afton,2019-08-31,AX,Cayenne,2002-02-21,Emma,Phone,935,Spätzle,254.06,552.38,0.19,402.4
616d8e3f-0fc8-425f-a4ee-deca3b087021,605,Lily,Fiann,2017-03-06,SC,Hamilton,2017-12-18,Consuela,Email,426,Spätzle,219.82,550.97,0.19,453.68
b8c184be-b6d5-4a79-b506-416d14ad5b4f,587,Millie,Yerkovich,2019-12-13,HT,Konya,2016-09-26,Wendi,Email,416,Spätzle,496.16,539.24,0.19,353.4
827d20a8-c109-4541-8927-f62c379b6ec7,319,Dolli,Hebner,2002-12-19,CK,Anadyr (town),2019-02-27,Kenna,Email,606,Canned sausages,271.09,895.04,0.19,434.37
203bad0f-ba32-4e85-a180-587fdf91d388,667,Latisha,Ashely,2005-07-23,ST,Moscow,2003-07-20,Cacilie,Phone,585,Spätzle,396.05,653.4,0.19,337.34
ac630fa8-5df1-4084-aab1-1e6738677ccb,777,Rosanne,Chem,2019-12-05,AI,Petropavlovsk-Kamchatsky,2007-02-24,Gratia,Phone,821,Canned sausages,430.14,825.67,0.19,345.49
a9960a43-c264-401c-aa01-40a3c0c5f6be,464,Nananne,Macey,2007-06-22,JO,Nicosia,2012-08-19,Belva,Email,809,Canned sausages,264.76,841.06,0.19,308.09
58f62379-bf03-49f2-a5b9-031accf64ea4,828,Rani,Avi,2006-01-07,CU,Koulikoro,2001-05-19,Annora,Phone,196,Spätzle,246.81,512.81,0.19,347.71
cfe622f6-e478-46b4-9adf-5cc025886124,858,Babita,Eliathas,2012-05-24,YT,Zapopan,2017-12-10,Ninnetta,Email,830,Canned sausages,488.15,795.77,0.19,379.99
0d5c89f4-a5ab-48c2-8332-85cfcf680c0d,599,Lucy,Liva,2008-02-11,GT,Baku,2017-03-27,Sherrie,Phone,111,Canned sausages,481.45,834,0.19,455.36
26a30d6f-c6f0-4bd8-bf2a-a5f3fe809f7c,463,Regina,Chem,2014-12-04,UA,Tehran,2008-01-07,Jere,Phone,765,Canned sausages,391.06,999.85,0.19,460.61
2e2a7ad2-8050-4479-b98f-05b912df4261,110,Chandra,Briney,2006-02-20,SA,Manila,2015-12-08,Audrie,Phone,821,Spätzle,308.17,711.08,0.19,327.27
bc4205f3-6625-427c-9768-16313126c10c,966,Claudina,Hamil,2017-07-20,AI,Malé,2005-10-14,Frances,Phone,183,Canned sausages,215.84,689.72,0.19,394.19
109d3dee-ad6b-41e6-991d-8a10458e51b5,892,Leeanne,Thilda,2012-11-15,BY,Johor Bahru,2014-08-31,Randa,Email,697,Spätzle,331.29,762.25,0.19,328.25
8b12c502-f862-4a55-af86-12a2d8223539,378,Janenna,McCutcheon,2003-03-20,NE,Oklahoma City,2024-10-12,Ayn,Email,132,Canned sausages,489.95,834.48,0.19,396.55
92dbde9f-1920-4af1-9f2e-e42c7b1bbe50,266,Fanchon,Pettiford,2008-10-25,AE,Nicosia,2022-08-03,Henriette,Email,839,Spätzle,219.34,633.8,0.19,323.35
24872006-f22f-431e-87d9-4b4caf82753e,984,Rubie,Ingra,2007-09-18,HU,Glasgow,2008-06-19,Arlena,Phone,853,Canned sausages,373.23,781.73,0.19,326.71
f7b4efaf-b23d-4a67-b029-16e12ae4d9ff,76,Max,Wu,2016-12-30,MW,N'Djamena,2009-11-12,Gabi,Email,905,Canned sausages,223.86,971.1,0.19,316.52
47f76aee-12bb-4db8-bf08-c5a3522f300e,839,Ezmeralda,Peonir,2016-08-08,NG,Basse-Terre,2015-06-12,Siana,Phone,739,Canned sausages,453.47,696.85,0.19,305.51
1be06074-7124-4e5b-9c25-bf24330af162,506,Christy,McAdams,2013-04-15,CF,San José,2001-12-19,Angela,Email,298,Spätzle,395.59,819.74,0.19,447.46
33a4e8e3-eae6-412b-8eff-5edc0c35b7cd,996,Glynnis,Tremayne,2021-11-05,TJ,Alofi,2017-10-22,Dacia,Phone,876,Spätzle,299.96,721.83,0.19,471.89
ec0527b1-7678-45a0-828f-f2799967f4aa,725,Janeczka,Destinee,2023-09-21,SB,Kaohsiung,2005-09-03,Fredericka,Email,394,Spätzle,216.83,842.89,0.19,498.89
0e23be91-8ad7-4872-bcd7-11f7fe88cf5f,890,Tamqrah,Crudden,2017-04-01,BN,Detroit,2011-06-14,Dawn,Phone,205,Spätzle,409.65,694.64,0.19,464.64
28cd324b-cbda-4876-9954-021dee2a7132,235,Johna,Karylin,2001-06-15,SA,Gaziantep,2024-06-19,Merle,Email,91,Spätzle,338.89,590.34,0.19,396.94
62676317-e9b4-46d3-9e7a-8580f6877ced,721,Meg,Toni,2004-04-20,KR,Dar es Salaam,2005-10-18,Marika,Email,880,Canned sausages,324.16,555.98,0.19,400.01
b3cec725-18a3-4e6b-9f92-7d3dc152d6fe,756,Aryn,Malanie,2011-06-02,PN,Innsbruck,2012-08-20,Romona,Email,154,Canned sausages,231.2,708.93,0.19,498.38
ee57dd6c-821b-4149-b6ea-163888dd5ab5,194,Regina,Berl,2011-03-03,DE,San Antonio,2001-05-29,Estell,Phone,941,Canned sausages,330.22,553.89,0.19,331.74
d26215de-0914-4d61-9704-60ec33e21a08,692,Ruthe,Roumell,2021-11-27,MM,Shenyang,2017-09-23,Susan,Email,623,Canned sausages,378.38,550.52,0.19,356.96
1a817adc-0a60-4f1c-a105-20fa7ad86e37,858,Shaylyn,Brodench,2022-09-23,CN,Funafuti,2002-12-26,Lita,Phone,149,Canned sausages,275.17,540.14,0.19,321.92
e6532930-781c-4482-afb6-f8cd7aae6624,151,Monika,Thema,2013-05-07,SR,Hat Yai,2020-07-06,Ilse,Phone,183,Canned sausages,292.59,983.25,0.19,451.02
98d5c6d8-0320-4c5b-b74c-72446a8215b3,148,Hildegaard,Idelia,2005-09-24,MY,Innsbruck,2022-01-19,Heida,Email,871,Spätzle,388.54,680.33,0.19,421.71
17adf792-4b0b-4170-8db9-e087b9c1c46e,325,Benita,Dawkins,2024-01-04,SA,Zhengzhou,2013-04-08,Phedra,Phone,888,Spätzle,431.21,841.4,0.19,496.92
ae12a335-9939-4740-88b6-bb6e784edcec,826,Liana,Melony,2015-02-22,GN,Sacramento,2016-10-28,Rosene,Phone,749,Canned sausages,331.54,556.43,0.19,378.95
f2778156-65b6-445f-b7e8-9a723d0a4d1e,241,Kristina,Gherardo,2015-07-04,MK,Mecca,2005-01-22,Julieta,Phone,951,Spätzle,345.11,747.47,0.19,360.6
38de0299-fd4f-482e-964f-a31cb0331c5c,669,Carmela,Vivle,2007-05-26,ER,Nizhny Novgorod,2010-03-11,Mathilda,Phone,48,Spätzle,286.51,794.13,0.19,497.5
8bf68156-5e61-4b4d-89fe-62672d9e9891,394,Deloria,Pattin,2024-03-11,VG,Adak,2001-11-20,Dulce,Email,103,Canned sausages,474.48,651.6,0.19,451.58
a5e68102-ef9f-442c-88ee-13e1cd52de11,504,Gilda,Hessler,2008-09-09,SK,Barranquilla,2007-10-01,Sharai,Phone,856,Canned sausages,398.39,946.1,0.19,473.57
8e023ad8-942f-46a4-a8b4-75885cf44c9c,980,Caressa,Firmin,2011-01-02,VI,Bern,2013-07-30,Moyna,Phone,38,Canned sausages,482.04,614.72,0.19,391.95
49159d59-05f5-4323-8faa-f4cc1960626e,970,Nessie,Talia,2000-09-01,GL,Yekaterinburg,2005-04-26,Damaris,Email,90,Canned sausages,321.66,587.47,0.19,499.78
a9235d2e-fee8-48dc-9f21-33fa77c68b35,413,Shaylyn,Seligman,2006-05-25,MV,Praia,2016-11-12,Ardeen,Phone,306,Spätzle,296.92,994.78,0.19,404.06
6714f488-a143-4e7d-b1eb-4b7ca24d46c7,517,Wendi,Doig,2014-11-06,NU,Macapá,2013-08-05,Darci,Phone,312,Spätzle,406.37,793.6,0.19,378.88
ebbf5b01-b058-4881-8af9-6562430885ee,695,Janeczka,Ralfston,2003-12-30,GL,Labasa,2007-11-04,Marcelline,Email,153,Spätzle,430.33,574.77,0.19,407
d348c2d7-bcd8-48e3-a712-975cfbd4fb91,604,Abbie,Niccolo,2003-04-04,AE,Mumbai,2009-04-17,Larine,Email,671,Canned sausages,337.16,679.39,0.19,372.95
727f987b-f8ca-4637-b0d4-bd8a94ba03f0,20,Merry,Yoko,2005-08-21,SC,San Carlos de Bariloche,2010-07-08,Riannon,Email,682,Canned sausages,414.81,981.99,0.19,349.46
0bb47f43-5fe2-4391-a4e9-c5e08dcebe83,240,Ellette,Othilia,2020-01-13,KE,Belém,2008-02-11,Glenda,Phone,76,Canned sausages,335.57,847.33,0.19,475.86
ec30942c-b5cc-469a-bf6b-c84a1e820d1d,771,Marnia,Kussell,2023-01-25,ZM,Surat Thani,2005-06-07,Gratia,Phone,180,Canned sausages,382.18,665.71,0.19,400.52
