uuid,seller_id,seller_firstname,seller_lastname,date_joined,country,contact_region,contact_date,contact_customer_fullname,contact_type,contact_product_type_offered_id,contact_product_type_offered,sale_net_amount,sale_gross_amount,sale_tax_rate,sale_product_total_cost
78999777-0bb9-448d-a36b-9159ad67bfd6,347,Lilith,Thilda,2018-11-23,KN,Lanzhou,2021-10-29,Jere,Phone,273,Canned sausages,214.51,821.92,0.19,493.61
817c1f1b-0260-4d49-8059-10c4092d3009,679,Debee,Peg,2014-07-05,SJ,Tripoli,2002-12-14,Mureil,Phone,303,Canned sausages,444.96,792.12,0.19,381.08
a93984fd-f866-480c-8353-f6ef8769b83d,133,Lorenza,Peonir,2022-12-26,DE,Xi'an,2010-11-11,Emilia,Email,598,Canned sausages,440.21,607,0.19,427.23
345ff621-42fd-4c09-9686-6d81c01d879c,245,Tiffie,Devlen,2005-06-03,IO,San José,2005-12-21,Sharai,Phone,127,Canned sausages,493.04,687.15,0.19,309.11
0515f1e8-fd7a-44a9-a6f8-6d75995e70e6,847,Tobe,Reidar,2021-08-25,BV,Cleveland,2010-07-18,Marjie,Email,589,Canned sausages,230.04,529.78,0.19,368.52
a39c3d78-bd67-49b5-9985-f8c2018dc218,585,Fina,Blake,2023-04-07,MY,Calama,2014-01-21,Claresta,Phone,105,Canned sausages,424.43,845.38,0.19,402.02
35b93fcf-de1d-431b-a2ab-95778707cf2b,916,Kirbee,Candy,2006-02-26,CK,Sabha,2000-11-02,Fawne,Email,145,Spätzle,217.69,962.4,0.19,337.76
b0c8f243-3e06-4588-b4c6-e4bef8e2ee53,388,Tierney,Earlie,2019-07-10,NC,El Aaiún,2018-07-31,Ilse,Email,913,Spätzle,331.87,718.07,0.19,375.45
67f9c063-b15b-435f-aab4-a0332999bac2,377,Valli,Lattie,2020-12-03,MC,Castries,2019-07-27,Constance,Phone,364,Canned sausages,377.65,912.21,0.19,386.17
88f7e400-4047-45a0-91ae-91678a325ca9,515,Mureil,Koziara,2008-12-20,LT,San Salvador,2004-08-14,Nanete,Phone,571,Spätzle,300,672.28,0.19,383.29
1872f3f6-d91e-4f8d-8fa7-8573f92debff,200,Jobi,Eckblad,2015-05-08,JE,Mamoudzou,2017-01-16,Taffy,Email,17,Canned sausages,363.58,715.89,0.19,322.73
d8c7cdb3-427c-4eb2-8df0-460582a6aee6,38,Catharine,Presber,2020-07-24,MD,Aarhus,2012-10-04,Fanchon,Email,584,Canned sausages,286.01,593.31,0.19,350.29
325688fb-6833-493d-86e3-b8df64ab75f2,138,Meghann,Garlinda,2024-10-05,ET,Petropavlovsk-Kamchatsky,2024-07-19,Renae,Phone,472,Canned sausages,385.06,730.53,0.19,457.84
955bd564-654d-45ea-8b12-05f29d053fa1,417,Anallese,Verger,2010-12-22,GH,Fukuoka,2016-07-26,Ivett,Phone,271,Spätzle,476.01,550.4,0.19,372.98
d350f44a-0942-48ea-bf95-5bf2c931c41c,518,Korrie,Parette,2019-04-20,HK,Manchester,2003-02-12,Iseabal,Email,58,Spätzle,395.49,631.53,0.19,346.02
bc46fcbe-e216-4838-9f19-2d92866eea31,528,Tera,Tiffa,2018-10-31,WS,Stuttgart,2023-10-30,Mildrid,Email,694,Spätzle,491.56,563.33,0.19,488.43
0a759328-be1e-4b97-813b-43490adcbc9f,554,Andree,Sundin,2011-11-23,UM,Madrid,2013-09-28,Olwen,Phone,239,Spätzle,239.5,655.66,0.19,468.34
dd6c673e-1761-4390-a840-43f65c907ad8,924,Amii,Gert,2009-08-25,PN,Shenyang,2018-04-21,Mildrid,Phone,411,Spätzle,473.49,822.89,0.19,454.84
2785e957-1713-4bd9-b560-e281b140cd73,349,Laurene,Bivins,2019-07-23,MR,Douala,2002-09-28,Annice,Email,303,Canned sausages,202.41,622.32,0.19,362.36
650f9f4c-d8a6-47fa-9ee6-7ce111505a18,311,Marline,Barney,2014-12-27,GH,Magadan,2010-09-16,Heddie,Phone,265,Spätzle,300.06,834.21,0.19,419.03
5a815254-bdf2-42b6-84a3-278dc2312828,418,Lita,Goth,2015-09-07,GF,Timbuktu,2013-05-31,Caryl,Phone,164,Canned sausages,327.52,523.41,0.19,462.11
fadd45b0-9a33-47b9-95a0-076d38bc4287,94,Dulce,Carmena,2013-06-23,AO,Nassau,2021-05-24,Karolina,Email,691,Spätzle,282.03,511.59,0.19,406.3
a72309b4-01cf-4d04-b6d4-2cf40fe79f9f,459,Tani,Ellord,2019-02-16,IL,İzmir,2016-11-17,Annaliese,Email,727,Canned sausages,228.55,683.78,0.19,383.69
a73f22e9-ef6a-4c0f-a302-2ea51dbf1a2b,100,Shaylyn,Jeanne,2005-12-25,SD,Nizhny Novgorod,2024-05-03,Margette,Phone,743,Canned sausages,238.28,754.93,0.19,446.14
acf89a63-4e8c-4af3-9a67-c0d9d080bf79,873,Emmey,Sprage,2008-04-26,CV,Horta (Azores),2017-03-29,Jessy,Email,749,Canned sausages,289.67,772.78,0.19,431.4
ed40e606-a948-4b2b-920b-01c033a39a7d,548,Lelah,Goldina,2021-10-19,PW,Monaco,2008-04-18,Anthia,Email,871,Spätzle,347.42,976.5,0.19,447.88
58e0a359-96b3-47bb-8ff8-cd9bd08f3f33,655,Maud,Dannye,2002-04-04,MK,Daegu,2012-12-30,Minne,Email,246,Canned sausages,488.74,968.79,0.19,402.55
123d00d5-02ee-4cd3-9785-631bc8328d33,748,Jere,Thad,2016-11-03,KG,Vienna,2015-11-17,Feliza,Email,874,Canned sausages,406.88,501.45,0.19,319.83
46578607-8221-455b-9087-d987d3b904e3,323,Oona,Thar,2019-08-27,GW,Cali,2001-05-25,Concettina,Phone,647,Canned sausages,314.18,582.91,0.19,449.44
1efed74a-654a-40f2-b601-dbcdc95edba3,416,Bettine,Sabella,2024-01-28,OM,Stuttgart,2015-06-23,Debee,Email,344,Canned sausages,487.77,674.21,0.19,405.86
a395a840-5358-4b39-95d5-43c4dd035f19,614,Maud,Terencio,2007-05-24,ST,Praia,2019-09-29,Modestia,Phone,606,Canned sausages,219.99,762.72,0.19,343.82
a74449d8-1eb4-4b65-8e46-f6e7da7cd617,53,Mariele,Arathorn,2004-07-04,BE,Mecca,2008-08-02,Madeleine,Email,657,Spätzle,419.55,756.83,0.19,382.3
0b3611a4-9f94-4f0c-880f-cf4920c5ee2a,445,Gui,Lissi,2018-06-21,GI,Honolulu,2006-06-27,Adelle,Email,651,Canned sausages,204.29,892.85,0.19,468.8
c470e58a-d365-49cb-9742-f503403edbc1,564,Mellicent,Raul,2012-08-27,PA,Koror,2016-05-23,Darci,Email,94,Canned sausages,266.26,702.39,0.19,449.62
36a7891f-0165-46a8-8e1d-557b51e91a95,88,Jaime,Lamoree,2022-11-27,TV,Saskatoon,2007-04-24,Barbara,Phone,319,Canned sausages,203.97,956.54,0.19,403.58
c6f35035-ad8d-4023-8987-7b95820274d7,35,Lexine,Hebner,2011-09-03,NA,Bloemfontein,2010-06-30,Jerry,Phone,212,Spätzle,473.64,1000.99,0.19,380.9
51d14cea-b6fc-4fc1-bd17-798692119f75,717,Rebeca,Quent,2017-08-01,PG,Ibadan,2009-01-06,Caressa,Phone,393,Spätzle,316.12,870.65,0.19,345.73
b574fff2-c43b-4843-acea-6cc5b873c0f8,896,Darci,Wiener,2023-03-04,LC,Shillong,2021-02-21,Judy,Email,965,Spätzle,391.17,926.24,0.19,348.22
b29e02b2-b6fa-4a96-ab04-43e4195ea484,690,Dode,Wyn,2005-09-24,MZ,Vitória,2007-01-11,Christian,Phone,53,Spätzle,443.73,962.98,0.19,479.54
b01cc443-5553-4249-a2a2-2fd3d431d904,61,Christal,Rugen,2021-12-29,SV,Guayaquil,2019-06-20,Beatriz,Phone,39,Spätzle,338.69,691.06,0.19,419.34
ceee28d4-ce09-44b2-950c-1f84b5dc2402,694,Priscilla,Thema,2018-02-26,FO,Rockhampton,2009-05-27,Kenna,Email,802,Canned sausages,323.41,984.72,0.19,327.41
68346b7a-e29d-4fbe-ba4f-4efe60c563a7,240,Inga,Gombach,2006-01-02,MM,Ambon,2009-04-22,Ardenia,Email,982,Canned sausages,236.44,654.25,0.19,448.01
a3a9f8f3-17a4-44c0-8999-75de17a8991c,204,Hayley,Anyah,2023-09-04,TH,Hamilton,2000-12-30,Rebeca,Phone,80,Canned sausages,405.17,910.16,0.19,444.53
cc08117e-2702-4970-8bdc-649ba22d2b78,672,Harrietta,Daveta,2003-10-05,SR,Tehran,2004-01-26,Corry,Email,774,Spätzle,213.05,702.88,0.19,394.03
96621c71-3136-4dbf-a196-235a663be4fe,721,Elsie,Rossner,2005-03-02,OM,Cape Town,2002-03-19,Kore,Email,284,Spätzle,409.19,853.32,0.19,447.34
68ef43bf-8428-456b-95f3-cf6bc11c0f7d,347,Gilda,Therine,2010-10-19,MR,Pittsburgh,2000-01-11,Lita,Phone,249,Spätzle,290.87,671.27,0.19,336.72
52fa5844-deeb-47d0-9508-ef8a6bb20285,590,Devina,Corilla,2015-12-08,BS,Leipzig,2000-01-06,Kate,Email,936,Canned sausages,478.57,783.83,0.19,333.3
c9ac783e-884e-4d49-977a-b3f3aaeb415f,697,Ellette,Minetta,2010-09-01,KY,Yellowknife,2011-05-16,Mathilda,Email,926,Spätzle,455.37,924.85,0.19,316.27
ca19196a-9acc-455d-a13f-8a8474a97598,520,Orelia,Adamsen,2014-02-06,GY,Suva,2000-07-27,Tera,Email,370,Canned sausages,297.69,530.02,0.19,367.39
b030e2c2-2b9e-414f-9bc5-4ab3dc4ac368,708,Shannah,Brittani,2012-12-22,CZ,Managua,2016-12-19,Paule,Email,502,Spätzle,442.31,633.46,0.19,395.94
9c3cc74d-086d-46f1-b640-70799fcc01d2,639,Stevana,Glovsky,2016-02-14,PT,Kolkata,2005-01-13,Lulita,Email,190,Canned sausages,249.85,569.35,0.19,468.44
ff4c772c-c811-455d-b6c6-f63d3b6680d1,403,Merci,Mandler,2022-07-26,NU,Durban,2016-11-13,Basia,Email,581,Spätzle,254.26,635.38,0.19,351.35
1b0e1c43-93af-4dc8-86c2-a9ecb5e2f398,774,Giustina,Silvan,2020-02-13,CA,Saint Petersburg,2008-01-05,Esmeralda,Phone,830,Spätzle,453.02,822.92,0.19,412.19
4f086e9b-eeac-4e52-a5a7-58267a264a96,936,Karena,Lia,2023-04-23,PF,Sofia,2018-10-13,Gusty,Email,805,Spätzle,212.06,733.86,0.19,463.88
35c975de-b888-4542-9a58-5bc6a276a0a5,650,Nikki,Eckblad,2004-11-02,AR,Winnipeg,2001-02-21,Annice,Phone,665,Canned sausages,246.84,798.31,0.19,333.16
92d65331-e712-4498-875e-9ccb6b80c134,255,Kamilah,Malanie,2006-01-25,AD,Portland,2007-09-19,Nikki,Email,465,Spätzle,339.21,730.47,0.19,411.92
31d6ac8e-39cf-4a39-b62f-8cfc34ff911e,458,Sonni,Leffen,2012-07-06,GT,San Carlos de Bariloche,2007-03-19,Kerrin,Phone,410,Spätzle,342.93,730.81,0.19,352.62
56b33bce-bb15-4a73-9e59-08e7d5ac4532,896,Cherrita,Bakerman,2012-03-13,TZ,Santiago de Cuba,2014-07-29,Nickie,Email,766,Spätzle,280.6,993.6,0.19,458.57
fcc51904-2d6c-4f83-af58-ed47f10fa0fc,798,Dorene,Maurine,2024-11-21,GS,N'Djamena,2005-07-18,Anthia,Phone,930,Canned sausages,496.36,535.18,0.19,303.89
7d60b4e5-17e0-49f1-8620-f4428f0dcb94,830,Charmaine,Freddi,2006-06-07,VA,Saipan,2020-05-27,Merle,Phone,979,Spätzle,255.86,627.46,0.19,404.02
8cfe276c-e33c-4096-a3b1-5fd9922c57b4,687,Gisela,Ethban,2021-08-19,KE,Khartoum,2013-03-29,Alie,Email,470,Canned sausages,487.87,918.73,0.19,378.06
5774f117-91e1-4117-a5cb-30ebebdc0f10,762,Georgetta,Lumbard,2000-07-03,EG,Mendoza,2018-03-20,Sidoney,Phone,457,Canned sausages,415.86,614.59,0.19,305.42
b980afa7-ccfa-4b63-bea5-ada63612a2ec,38,Ekaterina,Giff,2006-01-28,PK,Naypyidaw,2002-12-09,Marline,Phone,909,Spätzle,499.87,544.25,0.19,380.96
a18049f9-0f3a-4152-8b93-6b27987d109e,522,Dode,Briney,2001-06-24,TR,Jakarta,2023-10-28,Wanda,Email,633,Spätzle,204.42,822.04,0.19,442.79
7ed9abb2-3d27-40f6-98fa-a66b62cb8170,929,Frances,Si,2020-10-08,TO,Kigali,2013-12-30,Sadie,Email,906,Spätzle,462.83,723.74,0.19,490.44
44c87eba-9b18-41b8-ba50-af7d2e82c246,197,Mady,Gavrila,2018-04-21,KN,Amman,2005-04-01,Devina,Phone,280,Spätzle,212.03,893.46,0.19,383.59
54d559c5-89b7-4491-bdda-b2697f56d90d,615,Gertrud,Dudley,2013-11-23,PR,Bandung,2012-08-05,Lesly,Email,793,Spätzle,430.23,565.1,0.19,414.86
e57b2efa-7186-4d7f-87d0-013351474e7c,572,Yolane,Engdahl,2024-12-16,NU,San Juan,2014-10-23,Melisent,Email,336,Spätzle,374.55,624.66,0.19,417.08
6769b5dd-8b4c-4115-9d39-f65e91aaaea2,45,Rubie,Hieronymus,2020-09-16,PK,Curitiba,2014-12-12,Brandise,Phone,291,Canned sausages,279.71,910.5,0.19,352.5
85a09ef2-c3a2-483b-8b22-1b9ce900a633,52,Dorene,Susannah,2020-07-26,SH,Sabha,2006-12-01,Shaine,Phone,247,Spätzle,275.84,778.31,0.19,339.51
d9f5d8b4-e7c0-4bd5-92fd-1f9517552e89,482,Hildegaard,Maryanne,2009-12-30,BJ,Wonsan,2016-12-18,Cordi,Phone,297,Canned sausages,334.87,998.38,0.19,452.28
42477134-5320-49af-b687-7cbb0308136f,71,Nicoli,Francene,2020-06-20,HM,Palma,2002-04-08,Amara,Phone,301,Spätzle,397.82,594.95,0.19,430.28
81320731-656f-4209-b643-8b051f417ea3,845,Larine,Parsaye,2007-07-25,PY,Koulikoro,2015-02-15,Leanna,Email,308,Canned sausages,218.85,742.6,0.19,350.09
9ca5eedc-4670-43dc-8ee2-7860532a4209,508,Marti,Cordi,2014-01-26,TO,Caracas,2011-03-26,Sara-Ann,Phone,716,Spätzle,396.61,977.95,0.19,496.08
93284b20-8819-4846-a003-d0178d6745a3,871,Sarette,Waldron,2009-04-04,LY,Ilhéus,2017-05-01,Norine,Phone,949,Canned sausages,327.33,545.04,0.19,345.49
6ea24180-264a-463e-a241-9aa502457a46,594,Shandie,Ellerey,2011-02-24,AL,Tehran,2002-12-23,Shannah,Phone,35,Spätzle,272.88,530.02,0.19,462.39
719ac4e4-d51e-4df1-8681-b741adcf22fc,640,Lynde,Flyn,2019-06-04,MA,Port Said,2009-10-02,Heddie,Phone,501,Spätzle,302.18,551.31,0.19,372.07
9a6d1874-1569-48c8-b723-7a04f6533ab3,661,Minda,Lilybelle,2021-06-05,HN,Odessa,2022-09-07,Mireielle,Phone,973,Spätzle,360.7,600.22,0.19,370.68
05a6c1b0-2915-40a8-968f-742afa1a0ab5,616,Bettine,Colyer,2002-11-17,SH,Indianapolis,2019-03-20,Atlanta,Phone,808,Spätzle,434.69,645.23,0.19,353.03
17cc84c3-b3d9-419b-b5b2-5b29eae1c950,462,Hettie,Briney,2013-04-10,TV,Nicosia,2018-11-18,Rosene,Email,289,Spätzle,311.75,680.55,0.19,415.34
5e94feb1-67cf-4d12-8c4a-5f864a5f3efd,650,Bobinette,Yusuk,2005-11-03,TT,Johor Bahru,2010-06-06,Frieda,Phone,224,Spätzle,398.29,685.28,0.19,472.01
951b7ff2-c369-4634-876a-0d76b0f8b64a,798,Aimil,Greyson,2021-08-05,TJ,Honiara,2003-02-10,Rhoda,Email,871,Canned sausages,420.46,876.46,0.19,455.67
173eba75-025f-495b-bfbb-877b29b7690e,169,Elyssa,Rubie,2017-08-16,BM,The Hague,2000-12-22,Rubie,Phone,218,Spätzle,223.2,966.66,0.19,326.83
57527801-bc8d-49d8-b85f-bc35e38411db,871,Kamilah,Gombach,2006-10-27,BW,Cairo,2008-02-28,Hyacinthe,Email,561,Spätzle,203.62,882.79,0.19,319.52
64200fe6-39ed-40b2-9f99-5872f4acb60c,906,Philis,Alice,2017-03-27,QA,Lahore,2006-11-20,Misha,Email,724,Spätzle,221.51,534.18,0.19,301.42
2510c938-1b5b-407b-b9f0-53ba8afcac17,316,Alyssa,Atonsah,2013-08-23,EC,Rosario,2014-08-17,Emylee,Phone,842,Spätzle,412.49,511.02,0.19,426.76
046c58d3-5795-4650-9e09-24b56f129bd9,792,Lory,Fabiola,2024-02-10,HT,Incheon,2009-04-21,Ursulina,Phone,963,Canned sausages,367.78,513.91,0.19,373.63
9d4055f3-afb4-45e2-ae2f-52ae7cd1bed8,989,Aigneis,Pond,2024-05-25,AU,Port Louis,2007-10-08,Tarra,Phone,836,Spätzle,331.83,912.13,0.19,412.48
89a441f8-b650-43b3-ba14-7c559c977bc2,638,Cassondra,Hebner,2011-08-07,GU,Nukuʻalofa,2020-08-05,Elena,Phone,426,Spätzle,488.33,593.45,0.19,473.46
cf3e33b6-12c2-47d0-ba7e-0344bf5bdee4,486,Catrina,Shanley,2014-08-09,MY,Tiraspol,2011-11-19,Tilly,Email,66,Canned sausages,406.95,943.69,0.19,355.43
5f053079-3f59-4003-9295-4ddd8f0b6340,768,Loree,Hachmin,2021-03-16,SO,Colombo,2014-07-02,Candy,Email,641,Spätzle,328.43,611.08,0.19,437.12
a0b399b6-6423-477e-b9e0-fedef3a89e14,10,Allyce,Deny,2010-12-30,OM,Calama,2005-03-09,Darci,Phone,849,Spätzle,248.54,913.1,0.19,486.36
cb26917f-3dde-4034-8780-ca5980ef2b11,223,Jolyn,Garlinda,2014-11-10,AL,Rio Branco,2016-12-30,Paulita,Phone,681,Spätzle,375.63,693.73,0.19,366.99
99a00010-2145-4660-89c4-59adb5afe285,659,Constance,Albertine,2013-10-14,GS,Berlin,2004-08-21,Jany,Email,986,Canned sausages,489.17,813.08,0.19,351.45
11cdb550-4a81-47c1-96b2-47c72cb48e47,61,Johna,Goldina,2012-04-27,UY,Santiago,2013-10-26,Di,Phone,187,Spätzle,349.21,843.35,0.19,391.02
d38b19c2-f44c-4348-a2c8-56298f1baefc,508,Nananne,Auberbach,2022-07-27,SB,Mandurah,2017-03-07,Priscilla,Email,976,Canned sausages,416.6,897.39,0.19,374.65
7f75c74d-391d-487a-8b10-cbd369778a5f,600,Chandra,Harriman,2019-10-14,MQ,Mendoza,2003-11-22,Barbi,Phone,276,Canned sausages,380.48,575.7,0.19,406.05
6e130116-50c3-4961-8584-9607ea73fb27,677,Coral,Waite,2000-07-19,KR,Yamoussoukro,2011-11-30,Mellicent,Email,774,Canned sausages,407.09,905.61,0.19,443.45
44693c0c-dc43-4c64-a451-cf1bb33fe93c,395,Jillayne,Oriana,2022-04-27,PM,Ponta Delgada,2007-09-17,Brena,Email,375,Canned sausages,477.79,861.52,0.19,420.97
39f6479b-26ae-4ba6-991f-5b1e2e911e76,60,Tarra,Briney,2005-09-26,GW,Hanoi,2015-10-15,Alexine,Email,239,Spätzle,334.19,607.55,0.19,311.62
bdf04b9b-0321-415d-b3ec-af7ae1cb8b46,951,Katleen,Fiann,2007-10-29,PG,Malmö,2001-01-21,Angela,Phone,475,Canned sausages,344.02,776,0.19,495.69
46a7ed05-686e-4ce3-8645-857530bfc8e5,151,Nataline,Niccolo,2009-03-18,TV,Wellington,2001-03-25,Minda,Phone,246,Spätzle,270.23,869.41,0.19,379.8
72bc6205-09bc-4c1d-bbe6-bb23c148d649,631,Roxane,Edmund,2013-02-19,MC,Nairobi,2017-10-13,Carly,Phone,913,Spätzle,293.08,790.99,0.19,314.08
0a21cc1a-c9b7-45ce-aa04-caf16864c310,896,Jeanna,Gilbertson,2006-07-28,LU,Djibouti (city),2010-09-02,Shauna,Phone,69,Canned sausages,303.97,748.11,0.19,346.64
a4ba27c6-90c1-44c0-97c6-7d026f654398,70,Ayn,Hutchison,2019-04-21,UZ,Roseau,2010-11-02,Shaylyn,Phone,555,Spätzle,293.81,951.23,0.19,449.79
8375a82c-6b48-41ee-9adf-f7481b303f15,456,Kathy,Pacorro,2024-09-28,CV,Monterrey,2006-12-26,Christian,Email,61,Spätzle,495.76,959.07,0.19,361.76
d57bd3a9-cf2e-46a1-8a6f-9944ac62cc76,569,Sheree,Francyne,2017-10-07,JE,Gangtok,2022-10-19,Angelique,Phone,114,Canned sausages,246.32,978.88,0.19,311.33
3323f4ce-649d-4275-b166-d979680583ad,195,Carly,Llovera,2003-08-26,EC,Manzini,2016-07-20,Minda,Phone,421,Canned sausages,426.27,770.75,0.19,477.05
b4cb1b5e-1bdf-4a0a-9075-c5741511f57a,859,Lelah,Lay,2020-03-10,HU,Changchun,2009-11-15,Vevay,Phone,664,Canned sausages,401.2,974.72,0.19,335.03
9a8633ae-8045-402e-b61d-e2e5425ba993,410,Blinni,Cecile,2015-11-17,BG,Shanghai,2006-05-18,Berget,Email,150,Spätzle,215.5,735.04,0.19,490.83
843e7597-bd40-4c33-b894-4df6360890d5,862,Winifred,Rese,2023-01-26,EC,Mashhad,2005-10-09,Sherrie,Email,195,Spätzle,315.42,743.22,0.19,472.88
89a4c788-88ea-4f6f-88c4-7b8fcf98b35e,303,Vonny,Gamaliel,2018-09-17,MW,Guatemala City,2013-08-09,Carree,Phone,945,Canned sausages,412.24,619.62,0.19,445.04
bb5a96e0-976e-4996-8a5a-63919c5f38ee,368,Delilah,Audly,2024-12-01,NU,Las Vegas,2004-11-24,Rani,Phone,580,Canned sausages,364.65,994.92,0.19,478.41
7de3eae9-5e6e-4a5e-8cc3-782a7c6a0fa5,961,Pamella,Chapland,2019-12-26,BB,Chihuahua,2004-12-25,Annabela,Email,574,Canned sausages,465.2,976.18,0.19,427.74
0fb75af0-8a2a-4f10-84e8-b43f9426b868,522,Dacia,Rogerio,2006-04-14,AL,Basse-Terre,2000-06-21,Celestyna,Email,677,Spätzle,277.16,956.12,0.19,410.83
c23bfb9c-39ff-429b-a0d3-51ca5ec13404,188,Correy,Artie,2015-10-25,KW,Valparaíso,2021-04-27,Vivia,Phone,234,Canned sausages,278.87,793.07,0.19,315.22
63d4db35-8087-4be7-b56a-8fb5ea7edae5,747,Ann-Marie,Nadia,2013-04-01,SR,Dallas,2016-08-10,Helena,Email,804,Canned sausages,219.75,899.42,0.19,330.78
faeb64d1-3769-4cd6-acaa-c36da60233ba,492,Nessie,Brandice,2020-03-06,DZ,Chengdu,2006-09-16,Genevra,Phone,616,Canned sausages,443.59,614.25,0.19,494.31
d500b072-fb53-46fc-b668-af5fb981e5ef,271,Drucie,Kaja,2013-02-23,FI,Seville,2006-01-08,Tracey,Email,736,Spätzle,464.98,655.8,0.19,423.38
6471265f-4438-4ae4-afab-c17cf1b58a23,583,Flory,Japeth,2016-09-25,KN,Taiyuan,2001-02-25,Shaylyn,Email,24,Canned sausages,435.76,986.95,0.19,454.08
3ce0e28b-4cf7-4183-8110-64ae764176b3,167,Gilda,Blake,2018-02-24,IO,Antwerp,2006-12-23,Robinia,Email,432,Canned sausages,473.49,955.84,0.19,390.37
bf028ece-590e-4173-9dbb-bbefc731d740,19,Chloris,Wolfgram,2024-01-19,DE,Patna,2011-06-13,Elka,Email,108,Canned sausages,321.39,962.53,0.19,401.66
4ef95179-8e3f-49e8-9e2c-c59a446e053f,794,Margette,Jerald,2002-08-21,NU,Mandurah,2010-03-04,Lexine,Phone,952,Canned sausages,391.49,860.06,0.19,446.26
9c18105c-3a1e-4b47-b2ca-8df365263f7b,838,Augustine,Slifka,2019-02-18,AO,Hanoi,2013-09-19,Wileen,Email,39,Canned sausages,397,975.88,0.19,339.26
396aa2b4-48c1-4fd8-ac12-0dba07f4014f,521,Brietta,Primalia,2020-11-19,SN,Santa Cruz de la Sierra,2009-06-15,Kial,Phone,301,Spätzle,210.72,596.18,0.19,392.96
45b0919a-5f58-4cd3-986b-eaaa7e19b378,281,Nannie,Rolf,2001-11-21,TJ,Saipan,2002-05-28,Cordi,Phone,348,Canned sausages,482.18,747.34,0.19,331.52
22dd90e9-887a-4d1a-922f-5e84a38b1074,780,Mary,Sekofski,2012-02-26,RE,Vladivostok,2015-03-24,Zsa Zsa,Email,721,Canned sausages,389.54,892.42,0.19,351.29
7f45a3a7-3f93-471f-b4f3-0e1a180f46c8,65,Feliza,Oscar,2004-12-26,CZ,Lucknow,2005-03-26,Renae,Phone,349,Canned sausages,294.78,524.78,0.19,440.38
d05d75cf-9d86-4189-9801-1598266ebcc2,292,Annice,Haerr,2015-09-29,TD,Bratislava,2007-04-13,Nyssa,Email,303,Canned sausages,470.91,621.45,0.19,306.09
6e22916b-cd6d-4263-a21c-09a114e53f64,752,Kayla,Tamsky,2016-05-23,TO,Tokyo,2000-05-28,Blake,Email,277,Canned sausages,330.16,959.03,0.19,488.22
65c390d7-e70e-4229-942a-8b865e7c6dd6,380,Brianna,Niles,2010-11-28,BE,Harbin,2021-05-09,Louella,Phone,577,Canned sausages,260.9,836.91,0.19,411.19
f216ed9f-8a6f-4d7a-ae6e-cd2f667b5c9f,556,Tobe,Aprile,2024-06-21,NU,Mamoudzou,2003-02-13,Marcy,Phone,803,Spätzle,255.37,917.9,0.19,446.86
213d91a5-56c2-4327-86f7-7e23f3a1e338,216,Gratia,Linskey,2010-02-25,UG,Chengdu,2009-01-19,Agathe,Email,237,Canned sausages,203.48,689.28,0.19,386.8
73fc8126-9d44-4d2c-96b0-0432c98f7da0,372,Clary,Muriel,2022-05-02,PF,Curitiba,2006-04-19,Cissiee,Phone,313,Spätzle,424.72,981.18,0.19,402.04
bdb551c3-b355-453b-a328-008fe3fd3a8f,308,Tressa,Gamaliel,2018-04-07,VE,Cayenne,2008-10-14,Hermione,Email,920,Spätzle,403.37,813.67,0.19,452.14
b29b235a-4358-44fd-96cf-c5ddae72b07f,373,Edyth,Craggie,2023-01-16,NL,Nagpur,2012-01-30,Kristan,Phone,404,Spätzle,304.88,697.46,0.19,428.33
3ae19264-bd08-4cad-b0f1-4cd1519e6956,186,Bee,Myrilla,2004-02-20,PT,Panama City,2023-06-26,Selia,Email,285,Canned sausages,369.32,997.51,0.19,497.85
73a9cddd-e562-4ca0-a41e-9e3757de8c22,247,Tracey,Faro,2017-09-03,GG,London,2006-05-10,Quintina,Phone,270,Canned sausages,253.14,776.16,0.19,348.59
cc8eb6f7-a420-4124-a393-2185226ca9ed,839,Nataline,Ingra,2001-08-20,PF,Port Elizabeth,2002-06-30,Arlina,Phone,722,Spätzle,231.3,912.78,0.19,402.69
b7c5e7c9-fd1f-4732-9394-ba60ac0916e1,846,Barbara,Stelle,2015-01-29,TH,Córdoba,2002-03-25,Genevra,Email,961,Canned sausages,310.4,918.32,0.19,355.51
e90a8436-75d5-4529-bad2-1a12ce4fe271,269,Nonnah,Esmaria,2008-10-03,GT,Denver,2008-09-01,Leeanne,Email,557,Spätzle,473.04,826.01,0.19,467.79
8c7ef262-b693-4041-83f8-3436ed216617,373,Ernesta,Linskey,2010-12-05,MY,Baltimore,2001-02-13,Netty,Phone,796,Canned sausages,294.78,956.87,0.19,324.3
a37eabb6-ed20-4396-a589-82351118160a,134,Gloria,Quent,2004-02-10,BD,Yokohama,2010-01-10,Fidelia,Email,675,Canned sausages,454.42,935.55,0.19,452.16
1215a670-e48c-4c61-9737-b41012e79be3,696,Kittie,Justinn,2004-03-30,IM,Jayapura,2010-07-16,Marcelline,Phone,491,Canned sausages,457.5,934.45,0.19,408.4
5fc4ae01-1b38-4ace-8afa-299a10ad7fcd,651,Halette,Nadia,2007-11-05,DM,Hangzhou,2017-09-15,Yetty,Email,962,Canned sausages,304.42,867.21,0.19,395.76
